date,sku,produit,categorie,ville,marche,source,methode,prix,devise,marque,origine,rupture,promo,promo_detail,paiement_momo
2026-08-13,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,5890,XAF,Dangote,,0,0,,1
2026-08-13,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Relevés terrain Kobo,terrain,5660,XAF,Dangote,,0,0,,1
2026-08-13,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,Relevés terrain Kobo,terrain,191600,XAF,Hisense,Chine,0,1,,0
2026-08-13,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,197600,XAF,Hisense,Chine,0,0,,0
2026-08-13,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Relevés terrain Kobo,terrain,55900,XAF,Tecno,,0,0,,1
2026-08-13,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Relevés terrain Kobo,terrain,57500,XAF,Tecno,,0,0,,0
2026-08-13,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,55900,XAF,Tecno,,0,0,,0
2026-08-14,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,28400,XAF,Mémé,,0,0,,1
2026-08-14,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,28900,XAF,Mémé,,0,0,,1
2026-08-14,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,27900,XAF,Mémé,,0,0,,0
2026-08-14,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,28900,XAF,Mémé,,0,1,,0
2026-08-14,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,1880,XAF,Mayor,,1,0,,1
2026-08-14,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,1820,XAF,Mayor,,0,0,,0
2026-08-14,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,Jumia Cameroun,scrape,890,XAF,,,0,0,,1
2026-08-14,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,900,XAF,,,0,0,,0
2026-08-14,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,CoinAfrique,scrape,940,XAF,,,0,0,,0
2026-08-14,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,Jumia Cameroun,scrape,5710,XAF,Dangote,,0,0,,0
2026-08-14,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,5880,XAF,Dangote,,0,0,,1
2026-08-14,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,5830,XAF,Dangote,,1,0,,1
2026-08-14,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Jumia Cameroun,scrape,5590,XAF,Dangote,,0,0,,1
2026-08-14,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,Relevés terrain Kobo,terrain,192800,XAF,Hisense,Chine,0,0,,0
2026-08-14,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,188400,XAF,Hisense,Chine,0,0,,1
2026-08-14,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,CoinAfrique,scrape,190000,XAF,Hisense,Chine,0,0,,0
2026-08-14,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,192800,XAF,Hisense,Chine,0,0,,0
2026-08-14,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,Relevés terrain Kobo,terrain,193400,XAF,Hisense,Chine,0,0,,0
2026-08-14,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Jumia Cameroun,scrape,57300,XAF,Tecno,,0,0,,0
2026-08-14,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Relevés terrain Kobo,terrain,54700,XAF,Tecno,,0,0,,1
2026-08-14,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,55300,XAF,Tecno,,0,1,,0
2026-08-14,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,56900,XAF,Tecno,,0,0,,0
2026-08-14,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,CoinAfrique,scrape,56000,XAF,Tecno,,0,0,,0
2026-08-15,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,28700,XAF,Mémé,,0,0,,1
2026-08-15,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,28200,XAF,Mémé,,0,0,,0
2026-08-15,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,29400,XAF,Mémé,,0,0,,1
2026-08-15,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,CoinAfrique,scrape,28400,XAF,Mémé,,0,0,,0
2026-08-15,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,1840,XAF,Mayor,,0,0,,0
2026-08-15,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,CoinAfrique,scrape,1860,XAF,Mayor,,0,0,,0
2026-08-15,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,1860,XAF,Mayor,,0,0,,1
2026-08-15,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,920,XAF,,,0,0,,1
2026-08-15,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,950,XAF,,,0,0,,0
2026-08-15,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,940,XAF,,,0,0,,0
2026-08-15,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,Jumia Cameroun,scrape,5730,XAF,Dangote,,0,1,,0
2026-08-15,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,CoinAfrique,scrape,5850,XAF,Dangote,,0,0,,0
2026-08-15,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,5710,XAF,Dangote,,0,0,,1
2026-08-15,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Relevés terrain Kobo,terrain,5590,XAF,Dangote,,0,0,,0
2026-08-15,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,192900,XAF,Hisense,Chine,0,0,,1
2026-08-15,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Jumia Cameroun,scrape,57400,XAF,Tecno,,0,0,,0
2026-08-15,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,56000,XAF,Tecno,,0,1,remise MoMo -5%,0
2026-08-16,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Bafoussam,Marché A,Jumia Cameroun,scrape,29100,XAF,Mémé,,0,0,,0
2026-08-16,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,1770,XAF,Mayor,,0,0,,0
2026-08-16,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,1870,XAF,Mayor,,0,0,,1
2026-08-16,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Bafoussam,Marché A,CoinAfrique,scrape,1860,XAF,Mayor,,1,0,,0
2026-08-16,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,CoinAfrique,scrape,910,XAF,,,0,0,,0
2026-08-16,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,930,XAF,,,0,0,,0
2026-08-16,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Marché Central,Jumia Cameroun,scrape,5420,XAF,Dangote,,0,0,,0
2026-08-16,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,5840,XAF,Dangote,,0,0,,0
2026-08-16,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,191100,XAF,Hisense,Chine,0,1,,0
2026-08-16,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,189900,XAF,Hisense,Chine,0,1,remise MoMo -5%,0
2026-08-16,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Relevés terrain Kobo,terrain,54900,XAF,Tecno,,0,0,,0
2026-08-16,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Jumia Cameroun,scrape,57100,XAF,Tecno,,0,0,,1
2026-08-16,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,CoinAfrique,scrape,57200,XAF,Tecno,,0,0,,0
2026-08-16,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,55100,XAF,Tecno,,0,1,,0
2026-08-17,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,28500,XAF,Mémé,,0,0,,0
2026-08-17,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,CoinAfrique,scrape,28900,XAF,Mémé,,0,0,,0
2026-08-17,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mokolo,CoinAfrique,scrape,29100,XAF,Mémé,,0,0,,0
2026-08-17,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,28700,XAF,Mémé,,0,0,,1
2026-08-17,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,1860,XAF,Mayor,,0,0,,1
2026-08-17,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,1820,XAF,Mayor,,0,0,,1
2026-08-17,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,910,XAF,,,0,0,,0
2026-08-17,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,910,XAF,,,0,0,,0
2026-08-17,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,930,XAF,,,0,0,,1
2026-08-17,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,930,XAF,,,0,0,,0
2026-08-17,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,CoinAfrique,scrape,5670,XAF,Dangote,,0,0,,0
2026-08-17,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,5890,XAF,Dangote,,0,0,,1
2026-08-17,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,5760,XAF,Dangote,,0,0,,0
2026-08-17,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Relevés terrain Kobo,terrain,5700,XAF,Dangote,,0,0,,1
2026-08-17,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,Jumia Cameroun,scrape,185100,XAF,Hisense,Chine,0,0,,0
2026-08-17,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,193200,XAF,Hisense,Chine,0,0,,0
2026-08-17,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,Relevés terrain Kobo,terrain,191300,XAF,Hisense,Chine,0,1,remise MoMo -5%,0
2026-08-17,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Relevés terrain Kobo,terrain,57500,XAF,Tecno,,0,0,,0
2026-08-17,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,CoinAfrique,scrape,54600,XAF,Tecno,,0,0,,0
2026-08-17,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,55100,XAF,Tecno,,0,0,,0
2026-08-18,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,29700,XAF,Mémé,,0,0,,0
2026-08-18,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,1840,XAF,Mayor,,0,0,,0
2026-08-18,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,1810,XAF,Mayor,,1,0,,0
2026-08-18,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,910,XAF,,,0,0,,1
2026-08-18,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Marché Central,CoinAfrique,scrape,5570,XAF,Dangote,,0,0,,0
2026-08-18,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,Jumia Cameroun,scrape,5680,XAF,Dangote,,0,0,,1
2026-08-18,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,5810,XAF,Dangote,,0,0,,1
2026-08-18,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Relevés terrain Kobo,terrain,5530,XAF,Dangote,,0,0,,0
2026-08-18,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Jumia Cameroun,scrape,189900,XAF,Hisense,Chine,0,0,,1
2026-08-18,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,193700,XAF,Hisense,Chine,0,0,,0
2026-08-18,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,Relevés terrain Kobo,terrain,183100,XAF,Hisense,Chine,0,0,,0
2026-08-18,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Jumia Cameroun,scrape,56400,XAF,Tecno,,0,0,,0
2026-08-18,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,54600,XAF,Tecno,,0,0,,1
2026-08-18,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,56900,XAF,Tecno,,0,1,,1
2026-08-19,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,28100,XAF,Mémé,,0,0,,0
2026-08-19,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,28800,XAF,Mémé,,0,0,,0
2026-08-19,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,1810,XAF,Mayor,,0,0,,0
2026-08-19,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,1860,XAF,Mayor,,0,0,,0
2026-08-19,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,940,XAF,,,1,0,,1
2026-08-19,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,920,XAF,,,0,0,,0
2026-08-19,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,930,XAF,,,0,0,,0
2026-08-19,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,940,XAF,,,0,0,,0
2026-08-19,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,5730,XAF,Dangote,,0,0,,1
2026-08-19,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,190800,XAF,Hisense,Chine,0,0,,0
2026-08-19,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,CoinAfrique,scrape,55500,XAF,Tecno,,0,0,,1
2026-08-19,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Jumia Cameroun,scrape,57400,XAF,Tecno,,0,0,,1
2026-08-19,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,CoinAfrique,scrape,58900,XAF,Tecno,,0,0,,0
2026-08-20,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,Jumia Cameroun,scrape,28300,XAF,Mémé,,0,0,,0
2026-08-20,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,27400,XAF,Mémé,,1,0,,1
2026-08-20,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,29600,XAF,Mémé,,0,0,,0
2026-08-20,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,1850,XAF,Mayor,,0,0,,0
2026-08-20,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,CoinAfrique,scrape,1820,XAF,Mayor,,0,0,,0
2026-08-20,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,1860,XAF,Mayor,,0,0,,0
2026-08-20,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,CoinAfrique,scrape,930,XAF,,,0,0,,0
2026-08-20,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,930,XAF,,,0,1,,0
2026-08-20,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,950,XAF,,,0,0,,1
2026-08-20,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,Relevés terrain Kobo,terrain,5520,XAF,Dangote,,0,0,,0
2026-08-20,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,5750,XAF,Dangote,,0,0,,0
2026-08-20,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,5990,XAF,Dangote,,0,0,,1
2026-08-20,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Relevés terrain Kobo,terrain,5650,XAF,Dangote,,0,0,,0
2026-08-20,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,Relevés terrain Kobo,terrain,195000,XAF,Hisense,Chine,0,0,,0
2026-08-20,CONGEL-200L,Congélateur 200 L,Électroménager,Bafoussam,Marché A,Relevés terrain Kobo,terrain,190600,XAF,Hisense,Chine,0,0,,0
2026-08-20,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Relevés terrain Kobo,terrain,57100,XAF,Tecno,,0,0,,0
2026-08-20,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,57400,XAF,Tecno,,0,0,,0
2026-08-20,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,55500,XAF,Tecno,,0,0,,0
2026-08-20,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Bafoussam,Marché A,Relevés terrain Kobo,terrain,55800,XAF,Tecno,,0,0,,0
2026-08-21,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,28400,XAF,Mémé,,0,0,,0
2026-08-21,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,1820,XAF,Mayor,,0,0,,0
2026-08-21,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,1900,XAF,Mayor,,0,0,,1
2026-08-21,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,1790,XAF,Mayor,,0,0,,1
2026-08-21,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,910,XAF,,,0,0,,0
2026-08-21,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,940,XAF,,,0,1,,0
2026-08-21,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,920,XAF,,,0,0,,1
2026-08-21,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,920,XAF,,,0,0,,1
2026-08-21,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,CoinAfrique,scrape,5660,XAF,Dangote,,0,0,,1
2026-08-21,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,6040,XAF,Dangote,,0,0,,1
2026-08-21,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mfoundi,CoinAfrique,scrape,6050,XAF,Dangote,,0,0,,0
2026-08-21,CIMENT-50KG,Ciment 50 kg,Matériaux,Bafoussam,Marché A,Jumia Cameroun,scrape,5640,XAF,Dangote,,0,0,,0
2026-08-21,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,Jumia Cameroun,scrape,188300,XAF,Hisense,Chine,0,0,,0
2026-08-21,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Mboppi,Relevés terrain Kobo,terrain,187200,XAF,Hisense,Chine,1,0,,0
2026-08-21,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,191700,XAF,Hisense,Chine,1,0,,0
2026-08-21,CONGEL-200L,Congélateur 200 L,Électroménager,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,190000,XAF,Hisense,Chine,0,0,,1
2026-08-21,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Mboppi,Relevés terrain Kobo,terrain,56600,XAF,Tecno,,0,0,,0
2026-08-22,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Jumia Cameroun,scrape,29700,XAF,Mémé,,0,0,,0
2026-08-22,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,28300,XAF,Mémé,,0,0,,0
2026-08-22,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Marché Central,Relevés terrain Kobo,terrain,1860,XAF,Mayor,,0,0,,1
2026-08-22,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,1860,XAF,Mayor,,0,0,,0
2026-08-22,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Douala,Marché Central,Jumia Cameroun,scrape,950,XAF,,,0,0,,0
2026-08-22,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,930,XAF,,,0,0,,0
2026-08-22,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,930,XAF,,,0,0,,0
2026-08-22,SUCRE-1KG,Sucre en poudre 1 kg,Alimentaire,Bafoussam,Marché A,Relevés terrain Kobo,terrain,920,XAF,,,0,0,,0
2026-08-22,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Marché Central,Relevés terrain Kobo,terrain,5500,XAF,Dangote,,0,0,,1
2026-08-22,CIMENT-50KG,Ciment 50 kg,Matériaux,Douala,Mboppi,Jumia Cameroun,scrape,5700,XAF,Dangote,,0,0,,1
2026-08-22,CIMENT-50KG,Ciment 50 kg,Matériaux,Yaoundé,Marché Mokolo,Relevés terrain Kobo,terrain,5950,XAF,Dangote,,0,0,,1
2026-08-22,CONGEL-200L,Congélateur 200 L,Électroménager,Douala,Marché Central,Relevés terrain Kobo,terrain,188700,XAF,Hisense,Chine,0,1,remise MoMo -5%,0
2026-08-22,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Douala,Marché Central,Jumia Cameroun,scrape,60100,XAF,Tecno,,0,1,,0
2026-08-22,SMART-ENTRY,Smartphone entrée de gamme 64 Go,Téléphonie,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,55100,XAF,Tecno,,0,0,,0
2026-08-23,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Marché Central,CoinAfrique,scrape,28700,XAF,Mémé,,0,0,,1
2026-08-23,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,29100,XAF,Mémé,,0,0,,0
2026-08-23,RIZ-PARF-50KG,Riz parfumé 50 kg,Alimentaire,Yaoundé,Marché Mfoundi,Relevés terrain Kobo,terrain,29500,XAF,Mémé,,0,0,,1
2026-08-23,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Douala,Mboppi,Relevés terrain Kobo,terrain,1830,XAF,Mayor,,1,0,,0
2026-08-23,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mokolo,Jumia Cameroun,scrape,1860,XAF,Mayor,,0,0,,0
2026-08-23,HUILE-VEG-1L,Huile végétale 1 L,Alimentaire,Yaoundé,Marché Mfoundi,Jumia Cameroun,scrape,1910,XAF,Mayor,,0,0,,0
